date,id,amount_manner,location,location_id,observer_name,observer_id,validation,page
2024-11-07 09:34,333387260,"1  overvliegend, gezien en gehoord",BW047 Schoon Schijn 1 Kapellen (Antwerpen),190263,Bernd Willaert,46456,onbekend,78
2024-11-07 09:26,333294856,10  overvliegend,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,onbekend,78
2024-11-07 09:24,333294867,4  overvliegend,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,onbekend,78
2024-11-07 09:19,333294907,2,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),78
2024-11-07 09:18,333281754,14  overvliegend,Leest - Plateau van Leest (Antwerpen),29080,bert mestdagh,55561,onbekend,78
2024-11-07 09:17,333333577,"2  adult, overvliegend, gezien en gehoord",Leuven - Gasthuisberg (Vlaams-Brabant),679159,dsklbenl,387274,onbekend,78
2024-11-07 09:14,333294948,1  overvliegend,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,onbekend,78
2024-11-07 09:11,333281933,1,Destelbergen (Oost-Vlaanderen),24117,Karen Peferoen,435509,goedgekeurd (met bewijs),78
2024-11-07 09:11,333281924,1,Destelbergen (Oost-Vlaanderen),24117,Karen Peferoen,435509,goedgekeurd (met bewijs),79
2024-11-07 08:27,333326222,"1  adult, rustend, gezien",Gullegem (Dg) (West-Vlaanderen),27339,Jacques Vervaeke,60496,goedgekeurd (automatische validatie),79
2024-11-07,333745080,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),79
2024-11-07,333744688,1,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),79
2024-11-07,333719730,1,Antwerpen (Antwerpen),91762,pierre blockx,40742,goedgekeurd (automatische validatie),79
2024-11-07,333314402,"1  overvliegend, gezien en gehoord",Hévillers (Brabant Wallon),42732,Nicolas Dutoit,43602,onbekend,79
2024-11-07,333302094,"9  overvliegend, gezien en gehoord",Nimy (Hainaut),24244,Mathieu Derume,44378,onbekend,79
2024-11-07,333281753,2,Steenokkerzeel/Erps-Kwerps - Dorenveld (Vlaams-Brabant),44248,Pieter Moysons,40290,goedgekeurd (automatische validatie),79
2024-11-06 16:30,333252755,"14  overvliegend west, gezien en gehoord",Godarville (Hainaut),44029,Florian delooz,97629,onbekend,79
2024-11-06 16:28,333267918,"1  adult, gezien",Wilsele - Spoorplateau Leuven-Noord (Ontoegankelijk) (Vlaams-Brabant),674875,dsklbenl,387274,goedgekeurd (automatische validatie),79
2024-11-06 16:09,334312068,1,Deurne - Park Groot Schijn (Antwerpen),676405,evert vandeberg,58719,goedgekeurd (automatische validatie),79
2024-11-06 15:06,333258376,"2  overvliegend, gezien en gehoord",Sint-Lambrechts-Woluwe/Woluwe-Saint-Lambert - Val d'Or (Bruxelles / Brussel),32577,El Takriti Nabil,141464,onbekend,79
2024-11-06 14:41,333251881,1  gezien en gehoord,Dilbeek (Vlaams-Brabant),23239,Sara Velghe,72841,goedgekeurd (automatische validatie),79
2024-11-06 14:40,333385932,2  gezien en gehoord,Brasschaat - Vallei van de Kaartse beek (Antwerpen),28282,Koen,885113,goedgekeurd (automatische validatie),79
2024-11-06 14:20,333261832,"1  adult, overvliegend, gezien en gehoord",Grimbergen - Maalbeekvallei (Vlaams-Brabant),141309,Maurits Marivoet,88061,onbekend,79
2024-11-06 14:10,333262200,"1  overvliegend, gezien en gehoord",Muizen (Mechelen) - Monding Barebeek (Antwerpen),35219,mark jacobs,129485,onbekend,79
2024-11-06 13:59,333277243,1  gehoord,Leefdaal - Voervallei (Vlaams-Brabant),28470,Louis Bronne,43487,goedgekeurd (automatische validatie),79
2024-11-06 13:24,333236904,"2  overvliegend zuid, gezien",Thuin (Hainaut),43502,Jan Struyf,729761,onbekend,79
2024-11-06 13:05,333249940,5  foeragerend,Borgerhout (Dg) (Antwerpen),23285,Viktor Beeldens,41251,goedgekeurd (automatische validatie),79
2024-11-06 13:01,333264681,"1  adult, foeragerend, sporen",Brasschaat (Antwerpen),23366,Geert Steel,161301,goedgekeurd (met bewijs),79
2024-11-06 12:58,333264699,"3  adult zomerkleed, foeragerend, gezien en gehoord",Brasschaat (Antwerpen),23366,Geert Steel,161301,goedgekeurd (automatische validatie),79
2024-11-06 12:35,333237171,1  overvliegend,Broechem (Dg) (Antwerpen),27173,Sven Beirinckx,366568,goedgekeurd (met bewijs),79
2024-11-06 12:28,333269079,1,Borsbeek - Centrum (Antwerpen),29501,Kristien,231460,goedgekeurd (met bewijs),79
2024-11-06 12:06,333233754,1,Herent (Dg) (Vlaams-Brabant),28460,Jelle Vleugels,414979,goedgekeurd (automatische validatie),79
2024-11-06,333228987,1  gezien en gehoord,Merksem - Dorpskern - Bouckenborgh (Antwerpen),29299,Jarne Colman,166360,goedgekeurd (automatische validatie),79
2024-11-06 11:04,333227878,1,Izegem (West-Vlaanderen),24085,Nicolas,427089,goedgekeurd (automatische validatie),80
2024-11-06 10:55,333229695,1,Brussels Hoofdstedelijk Gewest (Bruxelles / Brussel),679147,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 10:49,333321922,1,Oelegem - Vrieselhof (Groendomein provincie Antwerpen - regio Antw.) (Antwerpen),71782,Bert Vereyken,83517,goedgekeurd (automatische validatie),80
2024-11-06 10:45,333261464,3,Opwijk (Vlaams-Brabant),23248,Wim Dierickx,148789,goedgekeurd (automatische validatie),80
2024-11-06 10:30,333229811,1,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 10:26,333257226,3  overvliegend,Leuven - KBC (Vlaams-Brabant),720373,Ivan Grauls,107749,onbekend,80
2024-11-06 10:15,333236932,1  roepend,Sint-Niklaas - Romain De Vidtspark (Oost-Vlaanderen),262787,Dirk Hylebos,41387,goedgekeurd (automatische validatie),80
2024-11-06 10:11,333233228,1  roepend,Beerzel (Dg) (Antwerpen),27193,Kim Provinciael,64832,onbekend,80
2024-11-06 09:52,333229937,1,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 09:52,333229936,20,Sint-Pieters-Woluwe - Zoniënwoud/Forêt de Soignes - Sector30/Secteur30 (Bruxelles / Brussel),251637,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 09:33,333309210,"1  adult winterkleed, roepend, gezien en gehoord",Zaventem (Vlaams-Brabant),23268,Franz Pieters,143101,goedgekeurd (automatische validatie),80
2024-11-06 09:26,333316575,"2  overvliegend, gezien en gehoord",Comines / Komen (Hainaut),41963,Martin WINDELS,43751,onbekend,80
2024-11-06 09:25,333230086,2  overvliegend,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,onbekend,80
2024-11-06 09:12,333230181,2,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 09:09,333223069,18  overvliegend,Leest - Plateau van Leest (Antwerpen),29080,bert mestdagh,55561,onbekend,80
2024-11-06 09:07,333230206,2,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 09:04,333263178,"2  overvliegend, gezien en gehoord",Ukkel - Keyenbempt (Bruxelles / Brussel),191683,Jehan Deru,78052,onbekend,80
2024-11-06 09:01,333230222,3  overvliegend,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,onbekend,80
2024-11-06 09:00,333293499,"1  adult, roepend, op geluidsrecorder",Tombeek - Laanvallei (Vlaams-Brabant),28475,Frederik Fluyt,40236,goedgekeurd (automatische validatie),80
2024-11-06 08:56,333230234,2,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 08:51,333230264,2,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),80
2024-11-06 08:47,333634735,15  gezien en gehoord,Mons (Hainaut),43483,Valerie Bouret,758631,goedgekeurd (automatische validatie),80
2024-11-06 08:45,333231192,1,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),80
2024-11-06 08:44,333227662,12  overvliegend,Kruibeke - Kortbroek (KOBR) (Oost-Vlaanderen),29919,Thomas Moorthamer,104374,onbekend,80
2024-11-06 08:38,333230292,4  overvliegend,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,onbekend,80
2024-11-06 08:30,333258140,"3  adult, rustend, gezien",Gullegem (Dg) (West-Vlaanderen),27339,Jacques Vervaeke,60496,goedgekeurd (automatische validatie),81
2024-11-06,336718399,3  gezien,Antwerpen - Statiekwartier (Dg) (Antwerpen),27160,Jef Tegenbos,114880,goedgekeurd (automatische validatie),81
2024-11-06,333888295,2,Melsele (Dg) (Oost-Vlaanderen),27367,Jef Van De Wiele,41021,goedgekeurd (automatische validatie),81
2024-11-06,333741335,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),81
2024-11-06,333249317,2,Deurne (Diest) - Lapse Heide (Limburg),28344,Van Gelder S,98329,goedgekeurd (automatische validatie),81
2024-11-05 17:15,333212981,4  overvliegend,Bissegem (Dg) (West-Vlaanderen),27349,Tom Gheskiere,40363,onbekend,81
2024-11-05 16:50,333442270,"1  overvliegend, gezien",Hingene - Centrum (Antwerpen),29112,Warre De Schryver,1052324,onbekend,81
2024-11-05,333197176,3,Keerbergen - Vossenkot (Vlaams-Brabant),35263,Johan Denonville,45225,goedgekeurd (automatische validatie),81
2024-11-05 16:24,333195887,"2  foeragerend, gezien en gehoord",Sint-Michiels - Centrum (CSM) (West-Vlaanderen),31448,Jonas De Neve,207241,goedgekeurd (automatische validatie),81
2024-11-05 16:15,333202722,1  overvliegend,Assebroek - Centrum (CAB) (West-Vlaanderen),28889,Leo Declercq,65177,onbekend,81
2024-11-05 14:44,333187805,1  gezien en gehoord,Sint-Truiden - Speelhof (Limburg),29692,Freddy Vekemans,831951,onbekend,81
2024-11-05 14:07,333185066,10  overvliegend,Argilière du Sterreberg (Hainaut),142785,Miguel Bourgois,80520,onbekend,81
2024-11-05 13:53,335154979,"4  foeragerend, gezien",Asse (Vlaams-Brabant),23243,Guido Van den Troost,164895,goedgekeurd (automatische validatie),81
2024-11-05 13:34,333180721,"2  overvliegend, gezien en gehoord",Antwerpen - UA - Campus Drie Eiken (Antwerpen),109653,Stan Van De Vyvere,173218,onbekend,81
2024-11-05 13:01,333714073,2  gezien en gehoord,De Pinte (Oost-Vlaanderen),24190,Thijs,260648,goedgekeurd (met bewijs),81
2024-11-05 12:59,333179239,1,'s-Gravenwezel (Dg) (Antwerpen),27147,Erik Daems,158803,goedgekeurd (met bewijs),81
2024-11-05 12:51,333178224,1,Leuven - Centrum (Vlaams-Brabant),30913,Rube Gajowniczek,843983,goedgekeurd (automatische validatie),81
2024-11-05 12:28,333267993,3  roepend,Diest - Centrum (Vlaams-Brabant),30991,Koen Berwaerts,40038,goedgekeurd (automatische validatie),81
2024-11-05 12:26,334132967,1,Saint-Gilles (Parc J. Franck) (Bruxelles / Brussel),672056,Frederik Fluyt,40236,goedgekeurd (automatische validatie),81
2024-11-05 12:11,333217841,1,Braine-l'Alleud (Brabant Wallon),43444,Didier Chalon,48715,goedgekeurd (automatische validatie),81
2024-11-05 11:16,333174257,1,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),81
2024-11-05 11:14,333211225,"1  adult, overvliegend, gezien",Gullegem (Dg) (West-Vlaanderen),27339,Jacques Vervaeke,60496,onbekend,81
2024-11-05 11:05,333174284,2,Auderghem/Oudergem - Val Duchesse (Bruxelles / Brussel),72808,Denis van der Elst,66921,goedgekeurd (automatische validatie),81
2024-11-05 10:50,333169988,6  gezien en gehoord,Godarville (Hainaut),44029,Florian delooz,97629,goedgekeurd (automatische validatie),81
2024-11-05 10:47,333174326,3,Auderghem/Oudergem (Bruxelles / Brussel),23167,Denis van der Elst,66921,goedgekeurd (automatische validatie),81
2024-11-05 10:30,333217918,"2  adult zomerkleed, baltsend / zingend, gezien en gehoord",Brasschaat (Antwerpen),23366,Geert Steel,161301,goedgekeurd (automatische validatie),82
2024-11-05 10:23,333167211,1,Molenbeek-Saint-Jean/Sint-Jans-Molenbeek (Bruxelles / Brussel),23158,Erwin Derous,65185,goedgekeurd (automatische validatie),82
2024-11-05 10:17,333237254,1,Rixensart (Brabant Wallon),43456,Sophie Bronchart,1053023,goedgekeurd (automatische validatie),82
2024-11-05 10:12,333166946,"1  overvliegend oost, gezien en gehoord",Kessel-Lo - Noord (Vlaams-Brabant),30911,Jorg Lambrechts,42518,onbekend,82
2024-11-05 10:10,333174433,2  overvliegend,Auderghem/Oudergem - Parc du Rouge Cloître/Rood-Klooster (Bruxelles / Brussel),72010,Denis van der Elst,66921,onbekend,82
2024-11-05 09:44,335154592,"3  foeragerend, gezien",Asse (Vlaams-Brabant),23243,Guido Van den Troost,164895,goedgekeurd (automatische validatie),82
2024-11-05 09:43,333164885,1,Merksem - Fort (Antwerpen),29276,Cathy,1009678,goedgekeurd (met bewijs),82
2024-11-05 09:13,333174753,1  overvliegend,Auderghem/Oudergem (Bruxelles / Brussel),23167,Denis van der Elst,66921,onbekend,82
2024-11-05 08:54,333174847,1,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,goedgekeurd (automatische validatie),82
2024-11-05 08:39,333174946,6  overvliegend,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre (Dg) (Bruxelles / Brussel),23166,Denis van der Elst,66921,onbekend,82
2024-11-05,336718381,1  gezien,Antwerpen - Statiekwartier (Dg) (Antwerpen),27160,Jef Tegenbos,114880,goedgekeurd (automatische validatie),82
2024-11-05,333211564,4,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),82
2024-11-05,333210307,6,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),82
2024-11-05,333198523,"1  adult, gezien en gehoord",Harveng (Hainaut),41933,Degossely Philippe,56425,onbekend,82
2024-11-05,333173087,16,Eppegem/Vilvoorde - Nelebroek en Dorent (Vlaams-Brabant),30868,NP Kanaalregio-BvAa,112384,goedgekeurd (automatische validatie),82
2024-11-04 19:30,333143630,14,Bornem - Klein Mechelen (Antwerpen),29107,Erwin Claes,41158,goedgekeurd (automatische validatie),82
2024-11-04 16:33,333129958,2  gezien en gehoord,Saint-Denis (Hai.) (Hainaut),42723,Gaëtan Claes,322105,goedgekeurd (automatische validatie),82
2024-11-04 16:26,333138971,1,Ingelmunster (West-Vlaanderen),24071,Tuur Dejonghe,334877,onbekend,82
2024-11-04 16:15,333202768,2  overvliegend zuidoost,Assebroek - Centrum (CAB) (West-Vlaanderen),28889,Leo Declercq,65177,onbekend,82
2024-11-04 16:01,333126331,2,Diest - Centrum (Vlaams-Brabant),30991,luc cieters,43164,goedgekeurd (automatische validatie),82
2024-11-04 13:42,333110253,1,Peutie (Dg) (Vlaams-Brabant),27720,BrettSummersdj,267387,goedgekeurd (automatische validatie),82
2024-11-04 11:23,333084116,1,Wieze (Dg) (Oost-Vlaanderen),27432,Kristien Billiau,87198,goedgekeurd (automatische validatie),82
2024-11-04 10:40,333082019,1,Bruxelles/Brussel - Hof Ter Musschen (Bruxelles / Brussel),32578,Denis van der Elst,66921,goedgekeurd (automatische validatie),82
2024-11-04 10:33,333079877,1,Hove (Antwerpen),23334,Julien Dua,54318,goedgekeurd (met bewijs),82
2024-11-04 10:30,333123142,2  gezien en gehoord,Lint (Antwerpen),23335,Stefanie,337946,goedgekeurd (automatische validatie),82
2024-11-04 10:12,333082219,1,Emprise Woluwe 3 (Bruxelles / Brussel),678536,Denis van der Elst,66921,goedgekeurd (automatische validatie),83
2024-11-04 10:09,333120527,1  overvliegend,Mont-Sainte-Geneviève (Hainaut),42026,Bernard Hanus,43526,onbekend,83
2024-11-04 10:09,333082287,1,Emprise Woluwe 3 (Bruxelles / Brussel),678536,Denis van der Elst,66921,goedgekeurd (automatische validatie),83
2024-11-04 10:06,333139828,"1  adult, roepend, gezien en gehoord",Brussel/Bruxelles - Ter Kamerenbos/ Bois de la Cambre - Sector28/Secteur28 (Bruxelles / Brussel),251631,Hankenne Cécile,310021,goedgekeurd (automatische validatie),83
2024-11-04 10:04,333082373,1,Woluwe-Saint-Lambert/Sint-Lambrechts-Woluwe - Parc du Slot (Bruxelles / Brussel),72762,Denis van der Elst,66921,goedgekeurd (automatische validatie),83
2024-11-04 09:58,333072004,7  overvliegend,Leest - Plateau van Leest (Antwerpen),29080,bert mestdagh,55561,onbekend,83
2024-11-04 09:57,333082396,3,Woluwe-Saint-Lambert (Av. du Stade) (Bruxelles / Brussel),672047,Denis van der Elst,66921,goedgekeurd (automatische validatie),83
2024-11-04 09:55,333089810,"7  adult, opvliegend, gezien en gehoord",Sint-Katherina-Lombeek (Dg) (Vlaams-Brabant),23247,Francis Vanvaerenbergh,52042,goedgekeurd (automatische validatie),83
2024-11-04 09:34,333082489,3,Sint-Pieters-Woluwe/Woluwe-Saint-Pierre - Château Blaton (Bruxelles / Brussel),251524,Denis van der Elst,66921,goedgekeurd (automatische validatie),83
2024-11-04 08:53,333082718,1,Sint-Pieters-Woluwe - Parmentier Park/ Parc Parmentier - Sector32/Secteur32 (Bruxelles / Brussel),251638,Denis van der Elst,66921,goedgekeurd (automatische validatie),83
2024-11-04 08:45,333142015,4,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),83
2024-11-04 08:44,333082750,2,Sint-Pieters-Woluwe - Parmentier Park/ Parc Parmentier - Sector32/Secteur32 (Bruxelles / Brussel),251638,Denis van der Elst,66921,goedgekeurd (automatische validatie),83
2024-11-04 08:40,333082778,1  overvliegend,Sint-Pieters-Woluwe - Parmentier Park/ Parc Parmentier - Sector32/Secteur32 (Bruxelles / Brussel),251638,Denis van der Elst,66921,onbekend,83
2024-11-04 08:10,333125518,1,Berchem-Ste-Agathe/St-Agatha-Berchem - Kattebroeck (Bruxelles / Brussel),32597,Francis Hermans,64052,goedgekeurd (automatische validatie),83
2024-11-04,333719464,1,Antwerpen (Antwerpen),91762,pierre blockx,40742,goedgekeurd (automatische validatie),83
2024-11-04,333281748,4,Néthen (Marbaise) (Brabant Wallon),44314,Pieter Moysons,40290,goedgekeurd (automatische validatie),83
2024-11-03 20:51,333051940,1,Eppegem (Dg) (Vlaams-Brabant),27705,CleoK,436441,goedgekeurd (met bewijs),83
2024-11-03,333689452,4  roepend,Wilrijk - Steytelinckpark (Antwerpen),29426,Chantal VG,154078,goedgekeurd (automatische validatie),83
2024-11-03 16:49,333031273,2  overvliegend,Korbeek-Lo - Sint Camillus (Vlaams-Brabant),31052,Jelle Vleugels,414979,onbekend,83
2024-11-03 16:44,333081660,5,Willebroek (Antwerpen),23354,Frank Van Breedam,196432,goedgekeurd (automatische validatie),83
2024-11-03 16:42,333018872,1,Sint-Niklaas - Raap (Oost-Vlaanderen),30740,T'Seyen Hugo,851117,goedgekeurd (automatische validatie),83
2024-11-03 16:32,333016760,"4  overvliegend, gezien en gehoord",Sint-Denijs/De Pinte - Parkbos (Oost-Vlaanderen),252143,Kas S.,931882,onbekend,83
2024-11-03 16:30,333025512,4,Zwijndrecht - Schans Halve Maan (Antwerpen),191315,Jef Van De Wiele,41021,goedgekeurd (automatische validatie),83
2024-11-03 16:22,333187321,7,Schepdaal (Dg) (Vlaams-Brabant),23242,Van den Brant Christian,164094,goedgekeurd (met bewijs),83
2024-11-03 16:20,333016097,2  overvliegend,Wuustwezel (Antwerpen),23372,Leo Raats,138855,onbekend,83
2024-11-03 16:14,333044221,"3  adult, gezien en gehoord",Izegem - Wallemote-Wolvenhof (Provinciedomein) (West-Vlaanderen),35064,Pol Deleersnyder,64668,goedgekeurd (automatische validatie),84
2024-11-03 15:45,333006236,"6  overvliegend west, gezien en gehoord",Godarville (Hainaut),44029,Florian delooz,97629,onbekend,84
2024-11-03 15:30,332999236,1,Zemst (Vlaams-Brabant),24238,Hendrik Trekels,94097,goedgekeurd (automatische validatie),84
2024-11-03 15:14,333016466,1,Braine-l'Alleud (Paradis) (Brabant Wallon),672195,Didier Chalon,48715,goedgekeurd (automatische validatie),84
2024-11-03 15:08,333020539,"1  roepend, gezien",Wijgmaal (Vlaams-Brabant),30901,peter brepoels,156488,goedgekeurd (automatische validatie),84
2024-11-03 15:04,333030966,1  gehoord,Schaffen - Vliegveld (Vlaams-Brabant),30990,Sofie VB,203978,goedgekeurd (automatische validatie),84
2024-11-03 15:04,332994400,1  op voederplaats,Saint-Denis (Hai.) (Hainaut),42723,Gaëtan Claes,322105,goedgekeurd (automatische validatie),84
2024-11-03 15:03,334006138,"5  adult, gezien en gehoord",Schaerbeek/Schaarbeek - Parc Josaphat (Bruxelles / Brussel),72769,Coppée Jean-Philippe,40401,goedgekeurd (automatische validatie),84
2024-11-03 14:41,333069515,"3  roepend, gehoord",Tremelo - Putten van Fonteyn (Vlaams-Brabant),36298,Filip Collet,5696,goedgekeurd (automatische validatie),84
2024-11-03,333029535,1  gehoord,Kortenberg - Merode (Vlaams-Brabant),30929,Jurgen Delagrange,166790,goedgekeurd (automatische validatie),84
2024-11-03 14:27,333054548,"1  adult, gezien",Kessel-Lo - Provinciedomein Leopoldspark (Vlaams-Brabant),30910,dsklbenl,387274,goedgekeurd (automatische validatie),84
2024-11-03 14:22,333147705,1,Haacht - Domein De Spoelberch (Vlaams-Brabant),35224,Kelle Moreau,40275,onbekend,84
2024-11-03 14:09,333023061,1,Rupelmonde - Polder - Rupelmondse Kreek (RUKR) (Oost-Vlaanderen),28709,John Van Wesemael,243193,goedgekeurd (automatische validatie),84
2024-11-03 13:56,333157310,"2  adult, foeragerend, gezien en gehoord",Brasschaat (Antwerpen),23366,Geert Steel,161301,goedgekeurd (met bewijs),84
2024-11-03 13:45,333094984,"1  adult, gehoord",Denderleeuw - Wellemeersen - Weide Erembodegem (Oost-Vlaanderen),30400,Bruno De Bruyn,40899,goedgekeurd (automatische validatie),84
2024-11-03 13:30,334041901,2,Watermael-Bosvoorde - Florealwijk (Bruxelles / Brussel),191877,Gert Govaerts,41667,goedgekeurd (automatische validatie),84
2024-11-03 13:14,335525630,1,Mariaburg (Dg) (Antwerpen),27140,Koen De Belder,276185,goedgekeurd (met bewijs),84
2024-11-03 12:50,333001623,1,Haacht - Antitankgracht (Vlaams-Brabant),24412,Cindy van Dijk,168446,goedgekeurd (automatische validatie),84
2024-11-03 12:37,333022392,1,Rupelmonde - Polder - Rupelmondse Kreek (RUKR) (Oost-Vlaanderen),28709,John Van Wesemael,243193,goedgekeurd (automatische validatie),84
2024-11-03 12:29,333157276,"1  adult, foeragerend, gezien en gehoord",Brasschaat (Antwerpen),23366,Geert Steel,161301,goedgekeurd (met bewijs),84
2024-11-03 12:00,332958842,10  gezien en gehoord,Zwijndrecht (Antwerpen),23282,Aimé Franssens,124254,goedgekeurd (automatische validatie),84
2024-11-03 11:45,333018421,"6  adult, gezien en gehoord",Kampenhout (Vlaams-Brabant),23267,stefan vandevenne,41444,onbekend,84
2024-11-03 11:20,333052325,4,Mechelen - GGG Zennegat (voormalig 'Oude Dijlearm') (Antwerpen),29075,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),84
2024-11-03 11:20,332980702,3,Ledegem (West-Vlaanderen),24086,Pieter,145718,goedgekeurd (automatische validatie),84
2024-11-03 11:06,332943920,3,Beauvechain (Brabant Wallon),43443,V. Engelbos,119181,goedgekeurd (automatische validatie),84
2024-11-03 10:53,334435746,"1  adult, foeragerend, gezien",Estinnes-Au-Mont (Hainaut),42035,Nicolas Pidia,151631,goedgekeurd (automatische validatie),85
2024-11-03 10:48,333052948,1,Mechelen - Den Battelaer - Alebeemden (Antwerpen),35019,KoenDB,331286,goedgekeurd (automatische validatie),85
2024-11-03 10:40,332959134,1  gezien en gehoord,Dilbeek - Thaborberg (Vlaams-Brabant),24390,Sara Velghe,72841,goedgekeurd (automatische validatie),85
2024-11-03 10:30,332951206,6,Sint-Agatha-Rode - Grootbroek (Vlaams-Brabant),30965,wim van de vijver,107680,goedgekeurd (automatische validatie),85
2024-11-03 10:20,332936066,1,Herent (Vlaams-Brabant),23377,Lies Bilsen,156775,goedgekeurd (automatische validatie),85
2024-11-03 10:07,333031046,1,Heverlee - Abdij van Park (Vlaams-Brabant),30915,m.robben,178258,goedgekeurd (automatische validatie),85
2024-11-03 09:37,332961212,1  gezien en gehoord,Néthen (Marbaise) (Brabant Wallon),44314,Luc Claes,91488,goedgekeurd (automatische validatie),85
2024-11-03 09:30,333322845,"3  overvliegend, gezien en gehoord",Antwerpen Stad - Stadspark (Antwerpen),189585,Vogelwerkgroep De Stadsmus,146778,onbekend,85
2024-11-03,332953524,"3  overvliegend, gezien en gehoord",Antwerpen Stad - Stadspark (Antwerpen),189585,Chantal VG,154078,onbekend,85
2024-11-03 09:25,333059431,2,Heverlee - West (Vlaams-Brabant),30917,Bob Hermans,128756,goedgekeurd (automatische validatie),85
2024-11-03 09:05,333322876,"2  roepend, gezien en gehoord",Antwerpen Stad - Stadspark (Antwerpen),189585,Vogelwerkgroep De Stadsmus,146778,goedgekeurd (automatische validatie),85
2024-11-03,332953617,"2  roepend, gezien en gehoord",Antwerpen Stad - Stadspark (Antwerpen),189585,Chantal VG,154078,goedgekeurd (automatische validatie),85
2024-11-03,333024610,1,Antwerpen Stad - Stadspark (Antwerpen),189585,Pieter Boschmans,154600,goedgekeurd (automatische validatie),85
2024-11-03 08:38,333158166,"1  roepend, gezien en gehoord",Koekelberg - Parc Elisabeth (Bruxelles / Brussel),72824,Wouter Debusscher,194368,goedgekeurd (automatische validatie),85
2024-11-03 08:30,333044971,15  overvliegend oost,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,onbekend,85
2024-11-03,333138316,1,Zemst - Bos van Aa - Omwalling (Vlaams-Brabant),109658,NP Kanaalregio-BvAa,112384,goedgekeurd (automatische validatie),85
2024-11-03,333071713,5  overvliegend,Meldert (Aalst) (Dg) (Oost-Vlaanderen),27461,Dries Mertens,40508,onbekend,85
2024-11-03,333060546,1,Blaasveld (Dg) (Antwerpen),27200,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),85
2024-11-03,333060499,2,Willebroek (Antwerpen),23354,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),85
2024-11-03,333059419,2,Heindonk - Hazewinkel (Antwerpen),29069,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),85
2024-11-03,333059348,2,Heindonk - Heindonkpolder (Antwerpen),28603,Wim Van den Bossche,40394,goedgekeurd (automatische validatie),85
2024-11-03,333054288,2  overvliegend,Mechelen - GGG Battenbroek - Grote Vijver Noord (Antwerpen),679434,Wim Van den Bossche,40394,onbekend,85
