location_name,location_id,province,province_id,municipality,municipality_id,location_type,page
Buken - Kerkhof,604757,Vlaams-Brabant,20,Kampenhout,23267,Gebied,91
Buken (Dg),27714,Vlaams-Brabant,20,Kampenhout,23267,Deelgemeente,91
Büllingen / Bullange,42227,Liège,22,Büllingen (entité),43850,Deelgemeente,91
Büllingen (entité),43850,Liège,22,Büllingen (entité),43850,Gemeente,91
Bulskamp (Dg),27281,West-Vlaanderen,15,Veurne,24054,Deelgemeente,91
Bunsbeek - Kasteel,28489,Vlaams-Brabant,20,Glabbeek,23420,Gebied,91
Bunsbeek - Kerkhof,600217,Vlaams-Brabant,20,Glabbeek,23420,Gebied,91
Bunsbeek - Schaffelberg,31079,Vlaams-Brabant,20,Glabbeek,23420,Gebied,91
Bunsbeek (Dg),27750,Vlaams-Brabant,20,Glabbeek,23420,Deelgemeente,91
Bunsbeek/Vissenaken - Moutsborn,252628,Vlaams-Brabant,20,Glabbeek,23420,Gebied,91
Bunt,30847,Oost-Vlaanderen,16,Hamme,24133,Gebied,91
Burcht - Schor (BUSC),28711,Oost-Vlaanderen,16,Kruibeke,24126,Gebied,91
Burcht (Dg),27165,Antwerpen,17,Zwijndrecht,23282,Deelgemeente,91
Burdinne,43509,Liège,22,Burdinne (entité),43808,Deelgemeente,91
Burdinne (entité),43808,Liège,22,Burdinne (entité),43808,Gemeente,91
Bure,42411,Luxembourg,26,Tellin (entité),43938,Deelgemeente,91
Buret,43030,Luxembourg,26,Houffalize (entité),43921,Gebied,91
Burg-Reuland (entité),43917,Liège,22,—,,Gemeente,92
Burkel - Burkel (6140B),30238,Oost-Vlaanderen,16,Maldegem,24215,Gebied,92
Burkel - Torredreef (6140A),30239,Oost-Vlaanderen,16,Maldegem,24215,Gebied,92
Burkel (6140),30237,Oost-Vlaanderen,16,Maldegem,24215,Gebied,92
Burnontige,241311,Liège,22,Ferrières (entité),43866,Gebied,92
Burst (Dg),27475,Oost-Vlaanderen,16,Erpe-Mere,24153,Deelgemeente,92
Bury,23938,Hainaut,23,Péruwelz,42074,Deelgemeente,92
Bütgenbach / Butgenbach,42230,Liège,22,Bütgenbach (entité),43838,Deelgemeente,92
Bütgenbach (entité),43838,Liège,22,Bütgenbach (entité),43838,Gemeente,92
Bütgenbach (Lac),43056,Liège,22,Bütgenbach (entité),43838,Gebied,92
Butte sableuse de l'aérodrome de Maubray (Antoing),179296,Hainaut,23,Antoing (entité),43816,Gebied,92
Buvingen (Dg),27680,Limburg,14,Gingelom,23487,Deelgemeente,92
Buvrinnes,23893,Hainaut,23,Binche (entité),43873,Deelgemeente,92
Buzenol,23814,Luxembourg,26,Etalle (entité),43963,Deelgemeente,92
Buzet,41900,Hainaut,23,Pont-à-Celles (entité),43831,Deelgemeente,92
Buzin (Etang),43001,Namur,24,Havelange (entité),43884,Gebied,92
BW001 Merkske Hoogstraten,134675,Antwerpen,17,Hoogstraten,23308,Gebied,92
BW002 Bosbeek Vorselaar,134674,Antwerpen,17,Vorselaar,23305,Gebied,92
BW003 Honingloop Olen Deel 1,134677,Antwerpen,17,Olen,23299,Gebied,92
BW004 Molenbeek Zandhoven,134694,Antwerpen,17,Vorselaar,23305,Gebied,92
BW005 Taploop Mol,134678,Antwerpen,17,Mol,23091,Gebied,92
BW006 Aa Oud-Turnhout,134679,Antwerpen,17,Oud-Turnhout,23316,Gebied,92
BW007 Breiloop Retie,134680,Antwerpen,17,Retie,23326,Gebied,92
BW008 Breiloop Retie,134676,Antwerpen,17,Geel,23092,Gebied,92
BW009 Kammaarbeek Sint-Katelijne-Waver,134681,Antwerpen,17,Sint-Katelijne-Waver,23358,Gebied,92
BW010 Hanskeselsloop Balen,134682,Antwerpen,17,Balen,23328,Gebied,93
BW011 Rode Loop Oud-Turnhout,134692,Antwerpen,17,Oud-Turnhout,23316,Gebied,93
BW012 Schijn Ranst,134688,Antwerpen,17,Ranst,23331,Gebied,93
BW013 Vleminksloop Mol,134689,Antwerpen,17,Mol,23091,Gebied,93
BW014 Taploop Mol,134693,Antwerpen,17,Mol,23091,Gebied,93
BW015 Taploop Geel,134690,Antwerpen,17,Geel,23092,Gebied,93
BW015-2 Taploop Geel,190232,Antwerpen,17,Geel,23092,Gebied,93
BW016 Taploop Dessel,134691,Antwerpen,17,Dessel,23327,Gebied,93
BW017 Goudbergsebeek (Strijbeeksebeek) Meerle,137768,Antwerpen,17,Hoogstraten,23308,Gebied,93
BW018 Taploop Mol Gompel,137769,Antwerpen,17,Balen,23328,Gebied,93
BW019 Taploop Mol Wezel Lostraat,137770,Antwerpen,17,Mol,23091,Gebied,93
BW020 Taploop Mol Rauw Blauwe kei,137771,Antwerpen,17,Mol,23091,Gebied,93
BW021 Hooibeek Retie Prinsenpark,137772,Antwerpen,17,Retie,23326,Gebied,93
BW022 Beek Dessel,137773,Antwerpen,17,Retie,23326,Gebied,93
BW023 Vleminksloop zijtak Mol Buitengoor,137774,Antwerpen,17,Mol,23091,Gebied,93
BW024 Vleminksloop zijtak Mol Meergoor,137775,Antwerpen,17,Mol,23091,Gebied,93
BW025 Taploop Mol Buitengoor,137776,Antwerpen,17,Mol,23091,Gebied,93
BW026 Vleminksloop Mol,137777,Antwerpen,17,Mol,23091,Gebied,93
BW027 Kalverbeek Putte brug Leuvensebaan,137788,Antwerpen,17,Putte,23339,Gebied,93
BW028 Daalmansloop 1 Geel,137786,Antwerpen,17,Geel,23092,Gebied,93
BW029 Daalmansloop 2 Geel,137787,Antwerpen,17,Geel,23092,Gebied,93
BW030 Itterbeek Putte brug Vruchtelei,137789,Antwerpen,17,Putte,23339,Gebied,93
BW031 Kalverbeek Putte Heerkenslei,137790,Antwerpen,17,Putte,23339,Gebied,93
"BW032 Kalverbeek, Putte Molenlei",137791,Antwerpen,17,Putte,23339,Gebied,93
BW033 Itterbeek Koningshooikt na opvangbekken,137792,Antwerpen,17,Lier,23330,Gebied,93
BW034 Itterbeek Koningshooikt prive terrein,137793,Antwerpen,17,Lier,23330,Gebied,94
BW035 Honingloop Olen Deel2,137794,Antwerpen,17,Olen,23299,Gebied,94
BW036 Beek Herentals Moerven,137795,Antwerpen,17,Herentals,23290,Gebied,94
BW037 Neerhelst Geel,190227,Antwerpen,17,Geel,23092,Gebied,94
BW038 De Wamp Arendonk,190228,Antwerpen,17,Arendonk,23317,Gebied,94
BW039 De Wamp Zijnloop Arendonk,190229,Antwerpen,17,Arendonk,23317,Gebied,94
BW040 De Kleine Laak 1 Veerle,190230,Antwerpen,17,Laakdal,91756,Gebied,94
BW041 De Kleine Laak 2 Veerle,190231,Antwerpen,17,Laakdal,91756,Gebied,94
BW042 Molenbeek Broechem,190233,Antwerpen,17,Ranst,23331,Gebied,94
BW043 Visbeek Turnhout,190234,Antwerpen,17,Turnhout,23306,Gebied,94
BW044 Witte Nete 2 Retie,190260,Antwerpen,17,Retie,23326,Gebied,94
BW045 Witte Nete Retie,190259,Antwerpen,17,Retie,23326,Gebied,94
BW046 Gestelbeek Berlaar 1,190262,Antwerpen,17,Berlaar,23340,Gebied,94
BW047 Schoon Schijn 1 Kapellen,190263,Antwerpen,17,Kapellen,23368,Gebied,94
BW048 Schoon Schijn 2 Brasschaat,190264,Antwerpen,17,Brasschaat,23366,Gebied,94
BW049 Asbeek 1 Leopoldsburg,190265,Limburg,14,Leopoldsburg,23498,Gebied,94
BW050 Asbeek Ham,190266,Limburg,14,Ham,23495,Gebied,94
BW051 Vleminckxloop Mol-Sluis,190267,Antwerpen,17,Mol,23091,Gebied,94
BW052 Vleminckxloop 2 Mol-Sluis,190268,Antwerpen,17,Mol,23091,Gebied,94
BW053 Millegemloop Mol,190261,Antwerpen,17,Mol,23091,Gebied,94
BW054 Zeggeloop Geel,190270,Antwerpen,17,Geel,23092,Gebied,94
BW055 Anti-Tankkanaal Schilde,190287,Antwerpen,17,Schilde,23370,Gebied,94
BW056 Knotbosloop Schilde,190289,Antwerpen,17,Schilde,23370,Gebied,94
BW057 Koude beek 1 Borsbeek,190291,Antwerpen,17,Borsbeek,23286,Gebied,94
BW058 Koude beek 2 Borsbeek,190290,Antwerpen,17,Boechout,23332,Gebied,94
BW059 Kleine zegge Geel,190292,Antwerpen,17,Geel,23092,Gebied,95
BW060 Rauwelkoven Geel,190293,Antwerpen,17,Geel,23092,Gebied,95
BW061 Tappelbeek Massenhoven,192847,Antwerpen,17,Zandhoven,23296,Gebied,95
BW062 Kleine Nete Vorselaar,192848,Antwerpen,17,Vorselaar,23305,Gebied,95
BW063 Aa Vorselaar,192849,Antwerpen,17,Vorselaar,23305,Gebied,95
BW064 Aa Poederlee,192850,Antwerpen,17,Lille,23302,Gebied,95
BW065 Laakbeek Beerse,192851,Antwerpen,17,Beerse,23314,Gebied,95
BW066 Katersbergenloop Geel,192852,Antwerpen,17,Geel,23092,Gebied,95
"BW067 Larumveldloop, Geel",192853,Antwerpen,17,Geel,23092,Gebied,95
BW068 Mark 1 Merksplas,192854,Antwerpen,17,Merksplas,23313,Gebied,95
BW069 Mark 2 Merksplas,192855,Antwerpen,17,Merksplas,23313,Gebied,95
BW070 Delftebeek Zoersel,192856,Antwerpen,17,Malle,23321,Gebied,95
BW071 Rode Laak Herselt,192857,Antwerpen,17,Laakdal,91756,Gebied,95
BW072 Rode Laak Varendonk,192858,Antwerpen,17,Herselt,23295,Gebied,95
BW073 Aa Turnhout,192859,Antwerpen,17,Turnhout,23306,Gebied,95
BW074 Herseltseloop Herselt,192860,Antwerpen,17,Herselt,23295,Gebied,95
BW075 Steenkensbeek Herselt,192861,Antwerpen,17,Herselt,23295,Gebied,95
BW076 Aa 1 Turnhout,192862,Antwerpen,17,Turnhout,23306,Gebied,95
BW077 Aa 2 Turnhout,192863,Antwerpen,17,Turnhout,23306,Gebied,95
Caenegemstraat,193419,Oost-Vlaanderen,16,Lokeren,24127,Gebied,95
Caenegemstraat,193420,Oost-Vlaanderen,16,Lokeren,24127,Gebied,95
Callenelle,23940,Hainaut,23,Péruwelz,42074,Deelgemeente,95
Calonne,23951,Hainaut,23,Antoing (entité),43816,Deelgemeente,95
Calthion et prairies maigres de Bébange (Messancy),179715,Luxembourg,26,Messancy (entité),43964,Gebied,95
Cambron-Casteau,41854,Hainaut,23,Brugelette (entité),43794,Deelgemeente,95
Cambron-Saint-Vincent,41929,Hainaut,23,Lens (entité),43804,Deelgemeente,96
Camp militaire de Lagland - N2000,704509,Luxembourg,26,Arlon (entité),43962,Gebied,96
Camp militaire de Lagland (Saint-Léger; Arlon; Etalle),179625,Luxembourg,26,Arlon (entité),43962,Gebied,96
Camp militaire de Marche-en-Famenne - N2000,704499,Luxembourg,26,Hotton (entité),43910,Gebied,96
Camp militaire de Marche-en-Famenne Accès interdit !,179461,Luxembourg,26,Hotton (entité),43910,Gebied,96
Camp militaire de Marche-les-Dames,241588,Namur,24,Namur (entité),43840,Gebied,96
Camp militaire d'Elsenborn - N2000,704406,Liège,22,Büllingen (entité),43850,Gebied,96
Camp militaire d'Elsenborn (Büllingen; Bütgenbach) accès interdit!,179478,Liège,22,Bütgenbach (entité),43838,Gebied,96
Campagne de Fooz (Fexhe-le-Haut-Clocher; Awans; Grâce-Hollogne),179810,Liège,22,Fexhe-le-Haut-Clocher (entité),43764,Gebied,96
Campagne de Rôssart,241694,Liège,22,Flémalle (entité),43796,Gebied,96
Campagne d'Oleye,71840,Liège,22,Waremme (entité),43741,Gebied,96
Camping de Lescheret,241647,Luxembourg,26,Vaux-sur-Sûre (entité),43946,Gebied,96
Camping du ruisseau du Molinia,241579,Namur,24,Ciney (entité),43908,Gebied,96
Canal Albert - tronçon de Wandre à Visé,72889,Liège,22,Visé (entité),43712,Gebied,96
Canal Blaton-Ath - tronçon de Ath à Les Ecacheries,72796,Hainaut,23,Chièvres (entité),43805,Gebied,96
Canal Blaton-Ath - tronçon de Les Ecacheries à Blaton,72795,Hainaut,23,Beloeil (entité),43820,Gebied,96
Canal Bruxelles-Charleroi - tronçon de Oisquercq à Seneffe,72803,Hainaut,23,Ittre (entité),43772,Gebied,96
Canal Bruxelles-Charleroi - tronçon de Oisquercq au plan incliné de Ronquières,72802,Brabant Wallon,25,Ittre (entité),43772,Gebied,96
Canal Bruxelles-Charleroi - tronçon du plan incliné de Ronquières à Seneffe,72801,Hainaut,23,Seneffe (entité),43812,Gebied,96
Canal de l'Ourthe (Liège),179667,Liège,22,Liège (entité),43767,Gebied,96
Canal désaffecté Ypres-Comines (Comines-Warneton),179521,Hainaut,23,Comines-Warneton (entité),43713,Gebied,96
Canal du Centre - tronçon de Nimy à Strépy-Bracquegnies,72793,Hainaut,23,Mons (entité),43852,Gebied,96
Canal du Centre - tronçon de Seneffe à Strépy-Bracquegnies,72804,Hainaut,23,La Louvière (entité),43845,Gebied,96
Canal du centre de Viesville à Seneffe,672014,Hainaut,23,Pont-à-Celles (entité),43831,Gebied,96
Canal Nimy-Blaton-Péronnes - tronçon de Péruwelz à Péronnes-lez-Antoing,72791,Hainaut,23,Péruwelz (entité),43821,Gebied,96
Canal Nimy-Blaton-Péronnes - tronçon de Pommeroeul à Nimy,72792,Hainaut,23,Saint-Ghislain (entité),43835,Gebied,97
Canal Nimy-Blaton-Péronnes - tronçon de Pommeroeul à Péruwelz,72790,Hainaut,23,Bernissart (entité),43851,Gebied,97
Canal Pommeroeul-Condé (partie nord-est),72788,Hainaut,23,Bernissart (entité),43851,Gebied,97
Canal Pommeroeul-Condé (partie sud),92064,Hainaut,23,Hensies (entité),43867,Gebied,97
Canal souterrain de la Bête Refaite - N2000,704400,Hainaut,23,Chapelle-lez-Herlaimont (entité),43857,Gebied,97
Carlsbourg,42405,Luxembourg,26,Paliseul (entité),43948,Deelgemeente,97
Carnières,42050,Hainaut,23,Morlanwelz (entité),43863,Deelgemeente,97
Carrefour Aéroport (Saint-Hubert),179485,Luxembourg,26,Saint-Hubert (entité),43939,Gebied,97
Carrière à Steinbach,241420,Liège,22,Waimes (entité),43819,Gebied,97
Carrière Auf Schleid (Burg-Reuland),241639,Liège,22,Burg-Reuland (entité),43917,Gebied,97
Carrière 'Caroret' (Mettet),179317,Namur,24,Florennes (entité),43911,Gebied,97
Carrière Carsambre (Floreffe),179329,Namur,24,Floreffe (entité),43864,Gebied,97
Carrière CBR,241397,Luxembourg,26,Libin (entité),43943,Gebied,97
Carrière C.I.B.E. (Sombreffe; Fleurus),179644,Namur,24,Sombreffe (entité),43828,Gebied,97
Carrière Cimescaut,179965,Hainaut,23,Antoing (entité),43816,Gebied,97
Carrière Cimescaut - Antoing,91184,Hainaut,23,Antoing (entité),43816,Gebied,97
Carrière Communale,241177,Namur,24,Viroinval (entité),43937,Gebied,97
Carrière Craibel (Mons),179580,Hainaut,23,Mons (entité),43852,Gebied,97
Carrière d'Aigremont,241200,Liège,22,Flémalle (entité),43796,Gebied,97
Carrière de Bastogne,241540,Luxembourg,26,Bastogne (entité),43934,Gebied,97
Carrière de Bersillies-l'Abbaye (Erquelinnes),179510,Hainaut,23,Erquelinnes (entité),43906,Gebied,97
Carrière de Bierghes (Rebecq),179973,Brabant Wallon,25,Rebecq (entité),43751,Gebied,97
Carrière de Biernonri,241272,Namur,24,Philippeville (entité),43926,Gebied,97
Carrière de Bilstain (Limbourg),179754,Liège,22,Limbourg (entité),43778,Gebied,97
Carrière de Bizonzon (ouest)  (Gesves),179395,Namur,24,Gesves (entité),43869,Gebied,97
Carrière de Boirs,73170,Liège,22,Bassenge (entité),43714,Gebied,98
Carrière de Bossimé,241295,Namur,24,Namur (entité),43840,Gebied,98
Carrière de Bossimé (Namur),179611,Namur,24,Namur (entité),43840,Gebied,98
Carrière de Buzet (Floreffe),675190,Namur,24,Floreffe (entité),43864,Gebied,98
Carrière de Californie (Antoing),179589,Hainaut,23,Antoing (entité),43816,Gebied,98
Carrière de Chabôfosse (Modave),179465,Liège,22,Modave (entité),43843,Gebied,98
Carrière de Chambralles (est) (Aywaille),179471,Liège,22,Aywaille (entité),43842,Gebied,98
Carrière de Chansin,241675,Namur,24,Yvoir (entité),43901,Gebied,98
Carrière de Chanxhe,73139,Liège,22,Sprimont (entité),43830,Gebied,98
Carrière de Chanxhe,241658,Liège,22,Sprimont (entité),43830,Gebied,98
Carrière de Clermont-sous-Huy (Flémalle ; Engis),179966,Liège,22,Flémalle (entité),43796,Gebied,98
Carrière de Coreux (Sprimont),179516,Liège,22,Sprimont (entité),43830,Gebied,98
Carrière de Dave (Namur),179328,Namur,24,Namur (entité),43840,Gebied,98
Carrière de Dongelberg - N2000,713774,Brabant Wallon,25,Jodoigne (entité),43719,Gebied,98
Carrière de Fond du Sart,252076,Liège,22,Comblain-au-Pont (entité),43849,Gebied,98
Carrière de Forêt-Trooz (Olne),179743,Liège,22,Olne (entité),43803,Gebied,98
Carrière de Gerlin,241182,Namur,24,Profondeville (entité),43887,Gebied,98
Carrière de grès rouge de Frégène,241663,Hainaut,23,Thuin (entité),43898,Gebied,98
Carrière de Halembaye,139812,Liège,22,Oupeye (entité),43727,Gebied,98
Carrière de Halleux,241396,Luxembourg,26,La Roche-en-Ardenne (entité),43925,Gebied,98
Carrière de Halleux (est) (Comblain-au-Pont),179466,Liège,22,Comblain-au-Pont (entité),43849,Gebied,98
Carrière de la Belle Julie (Ecaussinnes),179815,Hainaut,23,Ecaussinnes (entité),43814,project-Gebied,98
Carrière de la Belle Roche (Sprimont),179791,Liège,22,Sprimont (entité),43830,Gebied,98
Carrière de la Boverie (Rochefort),179887,Namur,24,Rochefort (entité),43923,Gebied,98
Carrière de la Falize,73082,Liège,22,Aywaille (entité),43842,Gebied,98
Carrière de la Lesse (Tellin),179764,Luxembourg,26,Tellin (entité),43938,Gebied,99
Carrière de la Madeleine,73137,Liège,22,Comblain-au-Pont (entité),43849,Gebied,99
Carrière de La Neuville,241755,Liège,22,Olne (entité),43803,Gebied,99
Carrière de La Rock,241496,Liège,22,Anthisnes (entité),43844,Gebied,99
Carrière de la Ronce (Vielsalm),179528,Luxembourg,26,Vielsalm (entité),43905,Gebied,99
Carrière de la Route de Sommière (Dinant),179412,Namur,24,Dinant (entité),43913,Gebied,99
Carrière de La Tûre,241673,Hainaut,23,Erquelinnes (entité),43906,Gebied,99
Carrière de la Wamme (Nassogne) - Site privé !,179274,Luxembourg,26,Nassogne (entité),43929,Gebied,99
Carrière de Lahonry - Couvin,688763,Namur,24,Couvin (entité),43932,Gebied,99
Carrière de l'Arfaye (Libin),179496,Luxembourg,26,Libin (entité),43943,Gebied,99
Carrière de Lives-sur-Meuse (Namur),179689,Namur,24,Namur (entité),43840,Gebied,99
Carrière de Lompret (Chimay),179584,Hainaut,23,Chimay (entité),43933,Gebied,99
Carrière de Louftémont,241328,Luxembourg,26,Léglise (entité),43953,Gebied,99
Carrière de Lustin,252070,Namur,24,Profondeville (entité),43887,Gebied,99
Carrière de Mainire,241580,Liège,22,Aywaille (entité),43842,Gebied,99
Carrière de Maizeret (Andenne),180067,Namur,24,Andenne (entité),43839,Gebied,99
Carrière de Malfalise,241406,Hainaut,23,Montigny-le-Tilleul (entité),43889,Gebied,99
Carrière de Malhavez (Modave),179830,Liège,22,Modave (entité),43843,Gebied,99
Carrière de Malonsart (Doische),179401,Namur,24,Doische (entité),43928,Gebied,99
Carrière de Marchempré,241308,Namur,24,Andenne (entité),43839,Gebied,99
Carrière de Marenne,241395,Luxembourg,26,Hotton (entité),43910,Gebied,99
Carrière de Moha,241227,Liège,22,Wanze (entité),43818,Gebied,99
Carrière de Montfort,73070,Liège,22,Esneux (entité),43817,Gebied,99
Carrière de Niaster (est) (Aywaille),179517,Liège,22,Aywaille (entité),43842,Gebied,99
Carrière de Niaster (ouest) (Aywaille),179470,Liège,22,Aywaille (entité),43842,Gebied,99
Carrière de Paliseul,671936,Luxembourg,26,Paliseul (entité),43948,Gebied,100
Carrière de Parfondry (ouest) (Comblain-au-Pont),179472,Liège,22,Comblain-au-Pont (entité),43849,Gebied,100
Carrière de Perlonjour 1,241244,Hainaut,23,Soignies (entité),43797,Gebied,100
Carrière de Pin (Chiny),179224,Luxembourg,26,Chiny (entité),43958,Gebied,100
Carrière de Pont-de-Bonne (Modave),190719,Liège,22,Modave (entité),43843,Gebied,100
Carrière de Quenast (Rebecq),179971,Brabant Wallon,25,Rebecq (entité),43751,Gebied,100
Carrière de Raerenerwald,241282,Liège,22,Raeren (entité),43739,Gebied,100
Carrière de Rebecq (Rebecq),179972,Brabant Wallon,25,Rebecq (entité),43751,Gebied,100
Carrière de Robiéwé,241209,Liège,22,Wanze (entité),43818,Gebied,100
Carrière de Rochefontaine 2,241274,Namur,24,Philippeville (entité),43926,Gebied,100
Carrière de Roua,241393,Liège,22,Wanze (entité),43818,Gebied,100
Carrière de Samson (Andenne),179341,Namur,24,Andenne (entité),43839,Gebied,100
Carrière de Seilles,241287,Namur,24,Andenne (entité),43839,Gebied,100
Carrière de Seilles 2,241654,Namur,24,Andenne (entité),43839,Gebied,100
Carrière de Staneu,241331,Liège,22,Theux (entité),43823,Gebied,100
Carrière de State,73155,Liège,22,Marchin (entité),43854,Gebied,100
Carrière de Sur Hui,241316,Namur,24,Gesves (entité),43869,Gebied,100
Carrière de Tajoumont,241275,Namur,24,Philippeville (entité),43926,Gebied,100
Carrière de Tamizon,241198,Namur,24,Beauraing (entité),43930,Gebied,100
Carrière de Tamizon (nord) (Beauraing),179409,Namur,24,Beauraing (entité),43930,Gebied,100
Carrière de Vaux (Jemeppe-sur-Sambre),179832,Namur,24,Jemeppe-sur-Sambre (entité),43853,Gebied,100
Carrière de Vaux-sur-Sûre,241469,Luxembourg,26,Vaux-sur-Sûre (entité),43946,Gebied,100
Carrière de Vien (Anthisnes),179463,Liège,22,Anthisnes (entité),43844,Gebied,100
Carrière d'Eclaye,241210,Namur,24,Beauraing (entité),43930,Gebied,100
Carrière d'Embièrire,73140,Liège,22,Comblain-au-Pont (entité),43849,Gebied,100
"Carrière ""Derrière les Roches"" (Vielsalm)",179233,Luxembourg,26,Vielsalm (entité),43905,Gebied,101
Carrière des Collets (Namur),179520,Namur,24,Namur (entité),43840,Gebied,101
Carrière des Dolomies de Marche-les-Dames,241747,Namur,24,Andenne (entité),43839,Gebied,101
Carrière des Fonds de Wartet (Andenne),179675,Namur,24,Andenne (entité),43839,Gebied,101
Carrière des Grands Malades (Namur),179406,Namur,24,Namur (entité),43840,Gebied,101
Carrière des Quinettes (Oupeye),179080,Liège,22,Oupeye (entité),43727,Gebied,101
Carrière des Roches Rouges (Beloeil),179572,Hainaut,23,Beloeil (entité),43820,Gebied,101
Carrière des Wayons,241188,Namur,24,Philippeville (entité),43926,Gebied,101
Carrière dessous les Viviers (Gouvy),179734,Luxembourg,26,Gouvy (entité),43916,Gebied,101
Carrière d'Evieux (réserve naturelle),252413,Liège,22,Esneux (entité),43817,Gebied,101
Carrière d'Hampteau,73100,Luxembourg,26,Hotton (entité),43910,Gebied,101
Carrière d'Olloy-sur-Viroin (Viroinval),179663,Namur,24,Viroinval (entité),43937,Gebied,101
Carrière d'Ottré,241257,Luxembourg,26,Vielsalm (entité),43905,Gebied,101
Carrière du Batis d'Haurt (Tellin),179677,Luxembourg,26,Tellin (entité),43938,Gebied,101
Carrière du Blokai (Hamoir),179863,Liège,22,Hamoir (entité),43865,Gebied,101
Carrière du Bois d'Anthisnes (Anthisnes; Comblain-au-Pont),179473,Liège,22,Anthisnes (entité),43844,Gebied,101
Carrière du Bois de Chetoi (Namur),179333,Namur,24,Namur (entité),43840,Gebied,101
Carrière du Bois de Covisse,241187,Namur,24,Profondeville (entité),43887,Gebied,101
Carrière du Bois de Faya,241317,Namur,24,Assesse (entité),43885,Gebied,101
Carrière du Bois de Journal (Tenneville; Nassogne),179666,Luxembourg,26,Tenneville (entité),43931,Gebied,101
Carrière du Bois de la Borchên,179082,Liège,22,Limbourg (entité),43778,Gebied,101
Carrière du Bois de Mouhenière (Modave),179464,Liège,22,Modave (entité),43843,Gebied,101
Carrière du Bois de Rinval,241208,Namur,24,Philippeville (entité),43926,Gebied,101
Carrière du bois de Tiarmont (Andenne),179330,Namur,24,Andenne (entité),43839,Gebied,101
Carrière du Bois du Prince (Saint-Ghislain),179662,Hainaut,23,Saint-Ghislain (entité),43835,Gebied,101
Carrière du Clypot (Soignies),179974,Hainaut,23,Soignies (entité),43797,Gebied,102
Carrière du Diable Château (La Roche-en-Ardenne),179445,Luxembourg,26,La Roche-en-Ardenne (entité),43925,Gebied,102
Carrière du Fond de la Haie,241380,Luxembourg,26,Rendeux (entité),43918,Gebied,102
Carrière du Fond des Vaux (Wellin),179922,Luxembourg,26,Wellin (entité),43935,Gebied,102
Carrière du Goiveux,73145,Liège,22,Aywaille (entité),43842,Gebied,102
